pm25,aqi,co2,temperature,humidity,recommended_mode
135.48,167.81,1600.5,19.61,57.7,recirculation
28.35,72.09,913.72,19.43,48.37,recirculation
88.16,114.08,848.34,28.67,55.12,recirculation
68.18,194.59,1209.11,25.06,55.49,fresh_air
73.39,114.31,876.19,26.06,38.16,recirculation
88.29,222.53,420.0,25.05,48.68,recirculation
81.16,168.75,708.77,25.41,60.39,recirculation
112.67,210.48,1820.35,21.99,63.0,fresh_air
103.41,213.21,1589.72,23.11,68.18,fresh_air
18.86,44.5,1818.51,29.01,54.7,fresh_air
50.75,121.19,1008.7,30.08,54.98,fresh_air
97.34,114.05,1236.58,18.75,60.5,fresh_air
95.48,191.44,1027.76,28.53,64.2,recirculation
119.82,118.51,1742.71,27.61,41.1,fresh_air
37.53,76.6,1342.85,32.09,48.25,fresh_air
81.18,222.45,669.72,31.66,32.15,recirculation
169.5,322.09,652.75,20.58,55.7,recirculation
24.53,85.49,1033.89,29.48,64.69,fresh_air
9.47,28.43,1347.12,24.25,40.06,fresh_air
18.64,75.61,917.29,35.83,71.28,fresh_air
35.46,54.54,795.35,27.39,41.19,recirculation
81.34,93.64,704.97,18.56,35.77,recirculation
42.46,70.15,1281.4,26.36,78.78,fresh_air
6.68,30.2,574.04,28.32,35.97,recirculation
23.77,84.83,1038.46,23.91,32.09,fresh_air
10.41,24.7,996.3,22.94,53.01,fresh_air
34.34,70.27,963.03,17.24,53.76,fresh_air
8.06,28.18,1337.78,26.94,59.34,fresh_air
12.92,52.71,687.7,24.9,78.02,fresh_air
74.71,129.3,1006.79,20.03,39.12,fresh_air
81.27,120.35,1517.6,22.6,41.9,fresh_air
64.93,107.97,1570.06,24.66,72.52,fresh_air
43.15,84.24,481.01,21.6,63.15,recirculation
24.69,85.99,1464.74,24.01,61.2,fresh_air
52.04,113.5,878.51,16.48,41.74,fresh_air
26.11,50.2,989.74,29.8,65.76,fresh_air
45.81,125.18,719.44,24.07,61.24,recirculation
18.0,38.69,690.32,19.27,52.65,recirculation
95.34,193.44,1357.3,10.0,57.43,fresh_air
90.51,152.76,940.04,28.43,51.49,recirculation
85.63,125.24,932.45,26.4,73.08,fresh_air
96.29,114.8,1298.67,24.91,34.68,fresh_air
91.72,131.06,754.7,27.71,38.8,recirculation
36.26,91.01,694.1,27.7,41.21,recirculation
67.7,127.39,603.65,24.84,44.25,recirculation
135.05,240.94,1368.24,22.91,49.78,recirculation
58.55,137.44,420.0,22.21,63.42,recirculation
109.64,187.92,1287.45,25.81,56.46,fresh_air
62.81,117.8,836.52,30.01,50.85,fresh_air
90.35,145.29,506.59,23.56,53.88,recirculation
79.0,136.47,1253.44,30.35,58.74,fresh_air
17.43,62.7,705.44,25.6,26.46,fresh_air
6.02,28.38,2010.02,25.64,65.0,fresh_air
43.45,101.83,1217.99,34.34,38.43,fresh_air
41.8,90.31,838.79,25.73,20.59,fresh_air
13.17,36.69,1200.12,31.22,54.77,fresh_air
97.64,75.9,2021.31,20.57,48.94,fresh_air
105.49,245.51,1615.94,33.43,56.82,recirculation
182.79,337.9,1738.69,23.65,51.99,recirculation
24.03,50.11,1306.27,23.02,45.95,fresh_air
102.84,192.62,1589.75,14.72,71.4,fresh_air
35.06,89.74,1268.27,25.4,59.91,fresh_air
15.36,45.81,1066.02,19.34,54.23,fresh_air
50.45,78.28,897.44,25.76,59.7,recirculation
44.64,72.32,951.09,19.01,40.13,fresh_air
29.79,56.0,420.0,31.73,80.45,fresh_air
202.94,230.0,935.95,26.37,34.77,recirculation
104.84,224.53,890.74,33.8,51.58,recirculation
14.08,50.69,834.8,19.6,45.99,recirculation
24.76,61.97,910.15,30.66,45.46,fresh_air
25.59,20.26,570.34,16.25,43.64,fresh_air
47.62,67.24,858.15,24.89,39.2,recirculation
85.03,162.76,1225.11,21.28,66.64,fresh_air
46.01,140.23,1540.63,16.33,51.57,fresh_air
20.83,41.52,1462.23,21.78,63.77,fresh_air
72.93,126.85,1093.66,20.07,59.08,fresh_air
30.94,64.1,836.8,18.58,44.67,recirculation
20.52,56.03,974.68,22.1,57.46,fresh_air
32.94,101.59,548.93,24.5,47.79,recirculation
58.06,155.13,813.63,29.0,34.59,recirculation
66.42,131.42,1825.5,31.29,48.59,fresh_air
90.74,202.06,1672.46,29.02,59.18,fresh_air
30.96,74.64,652.7,17.64,58.45,fresh_air
48.39,126.93,1354.12,22.14,53.39,fresh_air
44.84,85.0,602.94,27.06,44.52,recirculation
16.34,75.54,689.33,25.48,47.33,recirculation
140.0,253.42,496.24,20.3,45.44,recirculation
39.3,97.44,824.07,28.02,25.54,fresh_air
99.92,123.88,1024.62,21.72,50.86,recirculation
17.51,39.42,1581.19,20.66,57.31,fresh_air
28.62,69.49,836.44,19.84,70.63,fresh_air
146.2,156.3,802.67,12.03,49.82,recirculation
15.2,64.55,1134.33,29.53,61.33,fresh_air
106.36,170.02,1927.83,21.61,40.74,fresh_air
82.84,120.63,710.44,19.4,51.86,recirculation
42.9,61.63,640.03,22.3,53.41,recirculation
60.76,125.69,564.25,28.73,23.38,fresh_air
77.37,169.62,997.59,32.15,49.71,fresh_air
36.58,60.81,1449.87,28.12,53.48,fresh_air
45.89,106.6,874.25,26.22,20.33,fresh_air
41.86,96.07,1616.71,21.37,48.37,fresh_air
80.64,137.66,2115.12,13.06,47.76,fresh_air
204.03,313.12,431.98,20.01,43.65,recirculation
19.52,56.31,1028.44,21.11,31.27,fresh_air
154.85,241.26,1391.92,20.78,55.83,recirculation
39.12,81.94,739.99,24.31,95.0,fresh_air
62.53,120.59,1406.64,28.17,53.71,fresh_air
64.28,166.51,420.0,33.51,19.77,fresh_air
27.1,100.51,1240.29,20.72,54.0,fresh_air
49.83,80.44,993.89,30.87,47.28,fresh_air
8.23,25.83,1916.15,24.38,50.57,fresh_air
57.42,90.03,707.79,23.0,54.95,recirculation
38.13,117.03,984.44,26.04,62.32,fresh_air
15.82,66.73,778.37,29.34,40.64,recirculation
37.72,92.91,2091.12,23.75,26.99,fresh_air
69.73,146.83,945.08,23.41,21.84,fresh_air
19.93,81.48,1061.94,21.3,40.68,fresh_air
19.74,77.77,1191.97,13.85,47.82,fresh_air
25.95,87.87,852.89,24.3,42.78,recirculation
104.19,147.65,1146.83,20.95,40.43,recirculation
51.81,104.27,973.1,19.38,57.95,fresh_air
141.44,226.3,1806.71,25.82,56.48,recirculation
68.87,144.65,578.63,17.76,52.79,fresh_air
35.49,78.07,690.3,27.47,61.43,recirculation
114.81,215.37,782.93,26.08,40.81,recirculation
43.67,119.27,924.53,32.11,40.68,fresh_air
27.78,101.28,862.43,23.73,42.69,recirculation
104.62,121.26,1517.52,12.38,54.61,fresh_air
81.51,149.64,463.54,27.23,21.28,fresh_air
51.43,117.59,1465.29,24.81,42.36,fresh_air
185.0,276.37,860.89,25.13,65.47,recirculation
47.28,92.65,1523.7,26.16,61.21,fresh_air
27.42,105.02,759.22,27.85,72.28,fresh_air
30.09,80.6,944.1,17.47,51.84,fresh_air
112.14,230.48,1595.6,28.12,70.28,recirculation
44.43,133.15,910.46,26.96,35.16,recirculation
20.96,46.74,842.42,21.7,36.49,recirculation
38.06,84.74,603.4,25.76,65.74,recirculation
52.97,88.28,1257.35,29.41,50.39,fresh_air
44.73,95.06,558.63,28.9,40.6,recirculation
5.12,20.0,971.05,21.57,57.73,fresh_air
29.3,85.69,1370.52,17.6,43.86,fresh_air
101.21,131.11,1312.9,18.34,38.27,fresh_air
37.18,79.38,489.78,22.66,37.89,recirculation
22.12,55.81,1749.23,30.29,54.5,fresh_air
45.19,114.57,787.77,20.87,52.88,recirculation
57.56,98.9,544.08,21.44,71.23,fresh_air
67.79,99.13,1866.44,21.35,45.94,fresh_air
82.35,137.64,1198.17,21.71,45.7,fresh_air
89.81,109.26,947.0,23.95,70.15,fresh_air
47.44,117.1,1078.77,18.5,63.8,fresh_air
59.12,102.86,983.25,28.66,52.03,fresh_air
60.77,148.96,1531.06,23.38,28.15,fresh_air
29.61,48.03,1412.99,34.66,38.63,fresh_air
37.52,114.16,833.84,13.81,19.43,fresh_air
24.59,39.12,774.45,30.84,50.51,fresh_air
53.75,81.75,831.64,29.98,42.88,recirculation
129.24,174.3,761.45,22.23,72.44,recirculation
61.47,106.01,909.96,22.3,28.0,fresh_air
67.43,82.58,505.26,20.04,33.74,recirculation
30.02,82.56,785.68,20.09,53.42,recirculation
23.5,20.47,900.63,24.0,57.3,recirculation
7.57,20.0,1772.22,24.09,13.78,fresh_air
34.23,68.12,646.9,17.11,25.7,fresh_air
20.24,70.48,1237.41,36.51,69.66,fresh_air
113.68,146.34,1451.06,22.88,68.98,fresh_air
50.99,168.35,748.35,24.28,76.43,fresh_air
117.71,264.17,1059.33,21.31,44.2,recirculation
42.86,46.6,484.61,22.85,47.61,recirculation
81.03,171.68,930.66,22.46,38.28,recirculation
24.51,91.53,668.31,23.99,58.86,recirculation
44.34,122.48,1171.83,15.85,59.9,fresh_air
34.61,89.55,683.32,27.46,67.58,recirculation
19.04,28.48,625.83,24.98,49.59,recirculation
24.34,51.31,920.74,27.03,38.26,recirculation
42.81,133.73,681.63,23.96,50.11,recirculation
13.97,20.0,862.22,24.99,69.33,recirculation
54.07,92.36,1883.05,22.96,44.39,fresh_air
32.85,95.98,890.48,28.31,24.58,fresh_air
92.18,142.81,891.45,25.39,44.96,recirculation
37.61,62.07,913.34,23.32,46.09,recirculation
8.71,64.23,420.0,23.19,24.5,fresh_air
29.31,79.98,961.88,23.53,53.25,fresh_air
136.31,179.58,1434.09,24.13,57.08,recirculation
134.37,180.66,1951.92,23.76,76.04,recirculation
29.8,112.58,1017.51,21.6,31.35,fresh_air
32.53,76.06,2110.85,27.29,60.23,fresh_air
7.07,58.67,1128.42,27.56,63.54,fresh_air
58.11,140.47,783.92,31.67,57.27,fresh_air
54.14,103.42,1220.37,21.4,35.9,fresh_air
65.26,125.21,779.1,26.87,35.09,recirculation
23.37,88.98,980.06,15.79,51.36,fresh_air
39.23,117.87,762.11,27.56,51.26,recirculation
6.54,20.0,1288.36,11.37,17.62,fresh_air
47.14,113.84,1384.51,19.77,68.08,fresh_air
42.43,91.94,1087.22,17.31,64.39,fresh_air
40.88,70.91,1260.74,21.33,23.49,fresh_air
72.87,124.2,459.8,20.74,46.86,recirculation
17.28,22.11,1246.13,21.92,56.72,fresh_air
37.73,76.59,776.39,27.14,54.79,recirculation
57.18,104.96,870.72,19.99,54.68,recirculation
15.48,35.86,808.47,23.77,70.92,fresh_air
66.68,137.58,1033.36,22.37,34.39,fresh_air
36.22,62.89,1159.41,27.53,44.07,fresh_air
106.34,240.87,1420.09,27.65,71.63,recirculation
19.28,62.57,1193.06,16.11,22.46,fresh_air
23.18,95.61,1911.77,28.49,49.25,fresh_air
219.92,230.0,1359.9,21.37,67.2,recirculation
27.46,56.45,1343.47,25.02,67.0,fresh_air
59.86,160.92,2168.12,19.96,59.24,fresh_air
28.42,57.59,2019.1,25.6,59.6,fresh_air
112.3,216.58,768.48,40.0,44.42,fresh_air
73.05,145.87,1325.14,24.55,69.22,fresh_air
63.28,107.14,1147.9,22.02,33.2,fresh_air
24.35,76.05,1165.16,23.0,34.03,fresh_air
11.84,50.98,639.55,17.68,55.43,fresh_air
79.24,179.91,792.01,30.23,43.1,fresh_air
41.25,110.05,729.5,25.35,52.89,recirculation
17.39,75.3,878.12,14.9,71.79,fresh_air
57.47,119.25,1146.96,19.63,74.89,fresh_air
45.06,100.17,1171.15,24.07,56.07,fresh_air
87.44,149.72,1750.14,28.01,41.34,fresh_air
100.08,167.62,886.43,19.05,59.47,recirculation
16.74,20.0,1464.81,28.79,38.36,fresh_air
136.59,195.47,2294.46,31.17,84.25,fresh_air
123.21,282.74,1540.11,20.0,50.9,recirculation
158.66,204.22,1713.8,18.22,73.88,recirculation
14.37,63.85,772.34,31.52,25.07,fresh_air
19.77,20.0,420.0,18.03,18.49,fresh_air
138.95,315.59,1330.5,13.31,49.63,recirculation
42.15,56.39,793.36,28.1,74.44,fresh_air
160.82,230.0,1211.86,31.77,47.81,recirculation
35.13,50.29,841.01,20.6,60.25,recirculation
38.91,62.48,420.0,28.15,41.01,recirculation
22.59,68.95,1433.29,17.5,24.76,fresh_air
85.96,154.99,1587.35,25.42,49.37,fresh_air
5.79,25.25,885.22,21.37,73.01,fresh_air
52.69,124.24,753.12,22.03,58.18,recirculation
22.45,69.17,837.76,25.22,55.39,recirculation
53.39,92.9,656.14,18.36,68.15,recirculation
33.61,56.6,862.81,29.71,41.14,recirculation
26.17,76.41,875.1,31.31,64.96,fresh_air
51.57,123.09,625.94,22.99,62.62,recirculation
95.98,145.6,929.6,25.53,62.46,recirculation
114.74,125.9,1686.86,29.1,47.83,fresh_air
80.34,143.08,1360.31,32.41,43.88,fresh_air
67.56,153.41,1489.47,30.7,37.82,fresh_air
52.59,112.64,823.42,16.54,38.7,fresh_air
42.08,84.09,1390.3,17.81,21.95,fresh_air
53.96,109.23,750.18,26.15,55.14,recirculation
44.07,83.52,607.56,21.87,46.8,recirculation
54.91,166.65,2441.29,27.98,88.04,fresh_air
47.51,75.16,681.58,31.01,56.83,fresh_air
57.79,102.15,1340.29,20.49,35.16,fresh_air
59.72,118.92,1376.18,23.3,34.74,fresh_air
61.78,133.06,603.91,20.78,46.8,recirculation
59.4,149.63,854.76,23.16,39.15,recirculation
156.33,272.2,1739.71,23.03,37.67,recirculation
77.88,147.36,1087.07,34.07,64.98,fresh_air
91.03,136.16,911.21,20.18,28.53,fresh_air
33.07,54.05,1265.75,12.75,78.32,fresh_air
119.93,165.74,1932.22,17.1,54.04,fresh_air
39.21,103.04,996.23,19.58,63.81,fresh_air
20.69,77.69,1349.49,21.18,62.16,fresh_air
62.33,162.02,1388.35,24.8,58.64,fresh_air
137.94,158.79,1655.76,19.36,73.27,recirculation
168.36,236.42,1164.96,18.79,34.85,recirculation
47.59,59.1,1261.38,20.0,47.81,fresh_air
37.28,77.73,860.65,19.2,38.06,recirculation
50.75,101.0,691.45,21.62,26.25,fresh_air
213.23,247.51,1399.91,21.43,40.74,recirculation
71.52,155.91,647.77,26.96,76.22,fresh_air
42.24,113.12,998.7,19.75,47.57,fresh_air
81.06,158.85,1452.18,22.46,77.77,fresh_air
30.48,90.12,810.76,21.66,79.2,fresh_air
26.41,75.71,1703.69,27.48,91.93,fresh_air
77.51,124.09,473.17,14.81,95.0,fresh_air
30.51,31.57,902.37,30.52,94.36,fresh_air
45.84,121.26,739.68,19.04,54.55,recirculation
74.07,147.72,1604.19,23.79,53.2,fresh_air
42.2,68.25,900.51,30.71,27.23,fresh_air
41.06,87.74,704.94,12.25,73.79,fresh_air
30.62,80.4,501.64,23.71,52.1,recirculation
39.23,86.95,1199.41,31.45,60.53,fresh_air
24.97,31.91,768.99,20.33,43.48,recirculation
120.72,273.01,654.25,23.45,30.71,recirculation
11.05,57.98,947.44,18.36,55.09,recirculation
27.49,60.78,1028.93,17.73,40.3,fresh_air
42.62,88.81,1024.83,20.61,41.75,fresh_air
41.08,99.13,865.14,22.07,48.0,recirculation
24.94,40.3,1445.11,22.26,44.79,fresh_air
8.06,38.97,2080.72,23.03,65.54,fresh_air
135.88,214.61,1212.76,16.91,47.67,recirculation
34.53,78.75,970.47,21.31,66.25,fresh_air
6.14,20.0,1459.72,26.16,52.88,fresh_air
116.98,166.15,1338.73,18.16,48.76,fresh_air
60.52,159.85,1792.55,22.47,52.22,fresh_air
49.25,107.83,1892.91,25.26,31.92,fresh_air
111.14,175.6,1055.98,20.64,54.73,recirculation
6.35,20.0,1969.15,25.47,61.89,fresh_air
25.6,52.14,420.0,17.46,63.87,fresh_air
14.98,54.19,1712.98,27.82,31.07,fresh_air
132.64,111.06,2314.59,25.57,28.73,fresh_air
168.53,169.27,1806.05,24.24,42.48,recirculation
73.0,153.55,886.12,28.84,69.39,recirculation
84.79,177.96,756.12,22.58,53.09,recirculation
123.96,165.93,792.18,21.34,39.15,recirculation
31.9,62.31,939.44,29.9,29.66,fresh_air
140.0,245.58,523.85,31.92,40.42,recirculation
235.97,230.0,572.12,21.02,39.48,recirculation
63.09,109.61,781.67,23.51,63.1,recirculation
80.0,151.3,1271.66,28.49,64.18,fresh_air
64.42,84.05,567.25,23.66,35.3,recirculation
17.09,39.79,1065.31,26.56,60.54,fresh_air
25.61,92.61,1489.83,23.21,47.48,fresh_air
5.0,27.14,750.33,21.58,33.48,recirculation
63.61,183.06,1799.38,31.88,26.63,fresh_air
53.15,114.42,826.48,18.83,40.24,recirculation
168.72,286.16,1827.03,18.77,52.29,recirculation
14.31,72.51,1787.34,19.74,26.05,fresh_air
34.07,81.35,869.21,21.19,51.84,recirculation
33.62,80.59,779.46,27.99,58.91,recirculation
34.1,57.01,875.66,28.13,72.11,fresh_air
